Adult_mortality,Under_five_deaths,Alcohol_consumption,GDP_per_capita,Population_mln,Region_Central America and Caribbean,Economy_status_Developed,Region_South America,BMI,Year,Incidents_HIV,Region_European Union,Region_Oceania,Hepatitis_B,Region_Middle East,Region_Asia,Schooling,Life_expectancy
50.618,2.5,6.82,29268.875,0.32,0,1,0,26.1,2012,0.05,0,0,88,0,0,11.5,82.9
73.766,4.6,13.17,29268.875,4.4,0,1,0,26.9,2007,0.06,1,0,95,0,0,11.9,79.6
95.5795,3.3,12.56,16762.0,10.5,0,1,0,26.9,2011,0.08,1,0,99,0,0,12.5,77.9
188.8115,39.4,2.36,3574.0,13.48,1,0,0,25.7,2007,0.16,0,0,85,0,0,3.9,70.4
134.7385,42.2,0.0,1130.0,56.0725,0,0,0,21.4,2013,0.01,0,0,96,0,1,5.1,70.9
128.5785,26.2,1.39,7739.0,56.0725,0,0,0,27.1,2005,0.08,0,0,85,1,0,6.0,72.4
456.61306250000007,74.7,1.99,3211.0,1.85,0,0,0,23.1,2002,1.03,0,0,83,0,0,5.8,50.9
245.3935,34.1,9.12,2411.0,2.59,0,0,0,25.0,2007,0.02,0,0,98,0,1,8.9,66.0
456.61306250000007,70.6,1.97,3681.0,1.94,0,0,0,23.4,2005,1.03,0,0,83,0,0,6.0,50.9
145.097,15.5,7.77,7934.0,0.11,1,0,0,26.6,2012,0.4,0,0,97,0,0,8.4,72.7
456.61306250000007,75.3,2.29,3111.0,1.82,0,0,0,23.0,2001,1.03,0,0,83,0,0,5.8,51.4
209.372,33.1,5.48,5577.0,0.77,0,0,1,26.3,2015,0.59,0,0,95,0,0,8.4,69.3
171.2385,35.3,5.63,5393.0,9.58,1,0,0,25.8,2009,0.55,0,0,80,0,0,7.2,71.8
85.37,6.3,11.33,29268.875,56.0725,0,1,0,26.5,2002,0.08,0,0,88,0,0,11.9,78.1
102.388,5.7,11.68,29268.875,5.34,0,1,0,24.9,2000,0.04,1,0,88,0,0,10.7,76.6
175.0925,90.9,0.036,1239.0,56.0725,0,0,0,23.2,2008,0.13,0,0,65,0,1,4.4,64.7
276.8845,108.2,3.9,626.0,3.61,0,0,0,23.7,2008,1.03,0,0,64,0,0,4.0,58.2
349.848,131.9,6.24,303.0,7.13,0,0,0,20.9,2004,0.95,0,0,83,0,0,2.2,52.5
134.715,37.5,0.92,978.0,8.45,0,0,0,25.9,2015,0.11,0,0,96,0,1,10.5,70.1
114.4095,32.1,0.38,3760.0,33.64,0,0,0,24.7,2006,0.02,0,0,80,0,0,7.0,73.5
456.61306250000007,94.6,3.07,1146.0,2.06,0,0,0,24.9,2015,1.03,0,0,93,0,0,6.1,51.0
456.61306250000007,93.8,1.93,1715.0,11.92,0,0,0,23.3,2001,1.03,0,0,76,0,0,6.7,44.0
62.5915,3.3,6.98,29268.875,9.15,0,1,0,25.6,2007,0.08,1,0,60,0,0,12.5,80.9
154.4505,14.2,7.83,13664.0,0.09,0,0,0,26.3,2011,1.03,0,0,99,0,0,8.4,72.7
167.429,21.6,3.72,4870.0,2.67,1,0,0,25.6,2001,0.85,0,0,98,0,0,7.5,74.1
97.655,13.8,0.082,19118.0,25.89,0,0,0,27.9,2008,0.13,0,0,98,1,0,8.3,73.6
129.753,38.1,0.01,1248.0,56.0725,0,0,0,21.6,2015,0.01,0,0,97,0,1,5.2,71.5
134.4545,16.5,3.16,4884.0,2.86,1,0,0,27.4,2013,0.54,0,0,93,0,0,9.4,74.0
90.433,8.1,7.92,13367.0,17.76,0,0,1,27.8,2014,0.19,0,0,95,0,0,10.1,79.5
118.1005,21.3,0.58,4787.0,6.56,0,0,0,28.4,2008,0.13,0,0,97,1,0,9.8,73.1
229.0005,79.4,0.34,1132.0,11.69,0,0,0,22.6,2007,0.36,0,0,94,0,0,2.4,62.1
276.348,149.0,0.096,417.0,14.69,0,0,0,21.3,2007,0.18,0,0,72,0,0,1.4,55.0
118.748,5.0,13.77,12960.0,10.2,0,1,0,26.5,2002,0.08,1,0,86,0,0,11.1,75.2
184.52,31.3,3.15,3036.0,10.87,0,0,1,26.4,2015,0.15,0,0,99,0,0,8.7,70.3
312.486,138.4,0.0,346.0,13.42,0,0,0,23.1,2014,0.13,0,0,51,0,0,2.1,55.5
445.308,150.4875,0.66,341.0,18.76,0,0,0,21.7,2002,1.03,0,0,76,0,0,2.5,49.6
98.9245,6.5,4.69,4391.0,3.54,0,0,0,25.5,2013,0.08,0,0,91,0,0,8.7,76.6
143.0785,18.0,6.6,16056.0,30.04,0,0,1,26.6,2014,0.4,0,0,78,0,0,10.0,72.8
209.3845,33.0,4.14,2251.0,56.0725,0,0,0,22.6,2007,0.02,0,0,87,0,1,8.9,69.4
92.3955,4.8,13.14,29268.875,56.0725,0,1,0,25.0,2004,0.11,1,0,51,0,0,10.3,80.2
239.716,12.7,12.92,2617.0,9.98,0,0,0,25.7,2000,0.05,0,0,70,0,0,8.9,68.9
267.2355,65.0,2.65,684.0,1.96,0,0,0,23.7,2013,1.03,0,0,97,0,0,3.2,60.4
139.7255,11.8,9.58,7810.0,20.15,0,1,0,26.2,2011,0.04,1,0,96,0,0,10.8,74.4
184.963,37.8,2.23,2895.0,0.11,0,0,0,28.8,2000,0.17,0,1,87,0,0,4.8,64.6
179.3555,17.2,6.19,4412.0,56.0725,0,0,0,23.3,2005,0.37,0,0,96,0,1,7.0,72.1
231.0145,9.8,10.4,11896.0,2.22,0,1,0,26.0,2006,0.17,1,0,94,0,0,12.2,70.9
213.7115,11.7,7.77,2315.0,45.87,0,0,0,26.3,2010,0.28,0,0,51,0,0,11.3,70.3
220.852,54.9,6.43,669.0,10.55,0,0,0,21.8,2012,0.84,0,0,98,0,0,3.7,65.4
79.341,2.8,9.27,29268.875,5.41,0,1,0,26.0,2012,0.08,1,0,88,0,0,12.4,80.6
370.455,85.2,0.88,828.0,2.29,0,0,0,20.1,2000,0.7,0,0,87,0,0,3.7,55.3
456.61306250000007,110.5,1.45,289.0,12.63,0,0,0,22.1,2005,1.03,0,0,93,0,0,3.4,47.8
156.506,28.0,4.19,4299.0,12.91,0,0,1,25.4,2001,0.22,0,0,69,0,0,7.0,73.1
85.8135,4.2,10.08,29268.875,5.52,0,1,0,25.3,2009,0.04,1,0,88,0,0,12.7,78.6
281.6775,57.4,1.52,1326.0,42.03,0,0,0,22.8,2010,1.03,0,0,90,0,0,6.1,61.0
145.9445,17.7,4.3,5468.0,45.66,0,0,1,25.8,2011,0.22,0,0,85,0,0,7.5,75.7
223.3005,74.3,0.36,1143.0,12.0,0,0,0,22.7,2008,0.26,0,0,88,0,0,2.4,62.9
167.636,30.7,1.6,2923.0,0.11,0,0,0,29.5,2013,0.17,0,1,83,0,0,8.0,67.0
77.0555,4.0,8.73,23929.0,11.08,0,1,0,27.0,2008,0.08,1,0,95,0,0,10.1,79.9
253.3645,74.8,0.61,514.0,20.0,0,0,0,21.0,2008,0.1,0,0,77,0,0,5.9,62.5
133.087,3.9,16.96,16257.0,1.32,0,1,0,26.2,2012,0.08,1,0,94,0,0,12.5,76.3
456.61306250000007,104.2,1.94,295.0,12.97,0,0,0,22.2,2006,1.03,0,0,99,0,0,3.6,49.1
94.886,6.4,4.28,6759.0,11.23,1,0,0,25.2,2010,0.15,0,0,96,0,0,11.0,78.3
173.9905,34.5,1.63,3013.0,0.1,0,0,0,29.1,2007,0.17,0,1,90,0,0,6.5,65.9
410.016,150.4875,0.34,403.0,8.68,0,0,0,21.0,2001,1.03,0,0,51,0,0,1.4,47.8
91.4105,10.8,0.0,20250.0,29.15,0,0,0,28.2,2012,0.13,0,0,98,1,0,9.4,74.3
199.7365,29.6,4.52,3001.0,56.0725,0,0,0,23.1,2015,0.1,0,0,75,0,1,9.3,70.6
154.8585,18.6,13.02,10141.0,0.17,1,0,0,28.0,2006,0.4,0,0,85,0,0,7.6,74.3
225.4045,5.2,14.5,5938.0,9.46,0,0,0,26.4,2011,0.23,0,0,98,0,0,12.0,70.6
202.588,60.8,0.73,1453.0,0.11,0,0,0,29.8,2013,0.17,0,1,95,0,0,7.9,66.7
266.317,82.0,0.4,453.0,56.0725,0,0,0,20.3,2010,0.36,0,0,62,0,0,2.3,61.6
135.0125,27.5,4.25,3079.0,0.48,0,0,0,24.1,2008,0.27,0,0,98,0,0,4.8,70.8
252.8295,77.7,0.45,490.0,56.0725,0,0,0,20.4,2011,0.32,0,0,65,0,0,2.4,62.5
174.858,35.7,5.92,5309.0,9.34,1,0,0,25.6,2007,0.65,0,0,81,0,0,7.2,71.3
169.9695,19.9,5.9,18167.0,1.36,1,0,0,27.4,2014,0.4,0,0,92,0,0,10.8,72.8
123.728,16.5,6.9,9679.0,3.33,0,0,1,25.9,2001,0.17,0,0,94,0,0,8.0,74.9
221.239,35.7,6.98,900.0,5.27,0,0,0,25.5,2007,0.17,0,0,94,0,1,10.3,67.9
336.8925,124.4,8.31,14620.0,0.82,0,0,0,23.3,2007,1.03,0,0,51,0,0,5.4,54.8
124.016,21.1,6.0,9894.0,3.52,1,0,0,26.3,2008,0.4,0,0,86,0,0,9.2,76.4
207.817,52.1,2.52,3195.0,11.59,1,0,0,25.0,2000,0.45,0,0,87,0,0,3.7,67.8
428.034,138.2,0.59,370.0,19.91,0,0,0,21.9,2004,1.03,0,0,76,0,0,2.8,50.1
234.3685,69.6,0.57,556.0,56.0725,0,0,0,20.5,2013,0.25,0,0,72,0,0,2.5,64.0
157.802,21.5,4.27,4403.0,42.65,0,0,1,25.3,2005,0.21,0,0,93,0,0,6.8,74.3
104.296,7.5,4.69,4028.0,3.74,0,0,0,25.3,2009,0.08,0,0,90,0,0,7.7,75.8
115.693,20.1,0.46,4644.0,7.26,0,0,0,28.5,2010,0.13,0,0,98,1,0,9.8,73.4
456.61306250000007,94.5,2.82,850.0,12.38,0,0,0,23.6,2008,1.03,0,0,75,0,0,7.0,46.5
124.594,7.4,8.55,5354.0,7.23,0,0,0,25.8,2011,0.02,0,0,94,0,0,10.6,74.5
189.542,23.7,2.53,4902.0,0.87,0,0,0,27.4,2013,0.11,0,1,99,0,0,10.3,67.0
74.978,10.9,0.032,29268.875,2.66,0,0,0,28.9,2008,0.13,0,0,99,1,0,6.5,74.0
272.347,106.1,4.4,433.0,56.0725,0,0,0,21.7,2012,0.46,0,0,75,0,0,5.8,57.9
245.522,69.1,0.038,2543.0,20.69,0,0,0,22.9,2006,0.02,0,0,78,1,0,2.0,64.0
131.2085,28.2,1.42,2696.0,0.27,0,0,0,26.1,2015,0.17,0,1,64,0,0,6.8,69.9
130.5225,18.8,5.22,5461.0,29.26,0,0,1,26.1,2011,0.13,0,0,91,0,0,9.1,74.7
130.0025,7.8,9.06,14285.0,0.09,1,0,0,26.6,2015,0.2,0,0,99,0,0,9.2,76.5
291.4325,145.4,0.56,697.0,13.65,0,0,0,22.3,2007,0.65,0,0,74,0,0,1.8,53.6
86.6285,4.6,10.51,29268.875,10.71,0,1,0,25.9,2008,0.08,1,0,98,0,0,11.0,79.7
237.2425,79.1,0.084,561.0,23.94,0,0,0,20.7,2000,0.17,0,0,51,0,1,2.4,62.3
436.671,145.0,0.6,353.0,19.33,0,0,0,21.8,2003,1.03,0,0,76,0,0,2.6,49.9
261.1205,81.3,0.59,482.0,18.88,0,0,0,20.9,2006,0.08,0,0,82,0,0,5.7,61.7
114.2985,4.6,13.42,14070.0,10.2,0,1,0,26.6,2004,0.08,1,0,98,0,0,11.6,75.7
407.6445,97.0,1.22,1769.0,22.09,0,0,0,23.6,2013,0.84,0,0,80,0,0,4.7,54.9
304.195,150.4875,2.75,578.0,1.23,0,0,0,22.2,2001,1.03,0,0,83,0,0,2.3,50.7
129.413,17.3,3.92,5885.0,15.47,0,0,1,26.7,2012,0.15,0,0,88,0,0,8.1,75.5
168.835,34.2,0.17,2971.0,56.0725,0,0,0,28.3,2006,0.13,0,0,98,0,0,5.8,69.6
220.931,8.9,8.86,9521.0,56.0725,0,0,0,26.2,2014,0.08,0,0,97,0,0,11.9,70.7
393.0275,150.4875,0.64,654.0,11.18,0,0,0,21.5,2008,0.77,0,0,51,0,0,1.8,49.8
221.6415,6.1,13.98,5204.0,9.5,0,0,0,26.3,2009,0.21,0,0,98,0,0,11.9,70.4
216.117,29.6,2.85,3029.0,5.96,1,0,0,26.2,2002,0.37,0,0,81,0,0,5.5,69.4
456.61306250000007,86.4,3.38,1110.0,12.7,0,0,0,23.6,2010,1.03,0,0,90,0,0,7.3,50.6
161.1745,78.3,0.04,1323.0,56.0725,0,0,0,23.8,2014,0.13,0,0,72,0,1,5.1,66.4
125.2595,24.9,5.01,8587.0,56.0725,0,0,0,27.0,2003,0.15,0,0,98,0,0,7.1,75.1
198.1225,20.4,2.48,3280.0,6.16,1,0,0,27.0,2009,0.24,0,0,91,0,0,6.5,71.0
79.5075,6.0,11.38,29268.875,56.0725,0,1,0,26.7,2005,0.08,0,0,88,0,0,12.2,79.0
141.425,20.4,9.62,10531.0,0.18,1,0,0,29.1,2012,0.4,0,0,98,0,0,8.4,75.1
53.6265,3.0,9.07,22682.0,1.14,0,1,0,26.8,2013,0.06,1,0,96,0,0,12.0,80.0
133.788,19.0,3.97,5324.0,15.01,0,0,1,26.5,2010,0.16,0,0,90,0,0,7.9,75.1
170.07,15.9,8.75,29268.875,0.35,1,0,0,27.4,2009,0.49,0,0,95,0,0,10.9,72.1
263.9875,53.7,2.41,1685.0,2.44,0,0,0,24.5,2002,0.01,0,0,98,0,1,8.4,63.8
161.982,21.8,6.91,7937.0,56.0725,0,0,1,25.5,2007,0.25,0,0,99,0,0,6.5,72.6
355.2225,76.3,8.55,768.0,32.43,0,0,0,22.0,2010,1.03,0,0,80,0,0,5.7,57.1
210.4495,31.2,4.46,6202.0,0.47,0,0,1,25.4,2000,1.01,0,0,84,0,0,7.7,67.8
245.7,54.1,0.28,1572.0,0.66,0,0,0,22.9,2006,0.21,0,0,95,0,1,2.3,66.0
171.0075,67.7,0.062,1020.0,1.06,0,0,0,20.5,2008,0.07,0,1,79,0,0,4.0,66.3
235.233,28.6,6.56,2515.0,2.67,0,0,0,25.3,2009,0.02,0,0,97,0,1,9.1,66.9
124.316,5.4,10.21,11520.0,38.06,0,1,0,26.3,2012,0.08,1,0,97,0,0,11.7,76.7
52.635,2.9,9.63,22514.0,1.15,0,1,0,26.8,2014,0.06,1,0,96,0,0,11.9,80.2
115.2275,4.9,9.87,17302.0,1.99,0,1,0,25.5,2002,0.02,1,0,88,0,0,11.5,76.0
128.5365,9.7,10.38,5436.0,0.62,0,0,0,25.8,2006,0.03,0,0,90,0,0,10.7,73.8
106.9245,8.3,5.03,3910.0,3.76,0,0,0,25.2,2007,0.08,0,0,94,0,0,7.5,75.5
177.189,45.9,0.23,730.0,27.01,0,0,0,21.8,2010,0.17,0,0,82,0,1,3.3,67.6
158.902,26.7,2.94,2141.0,7.81,1,0,0,25.7,2007,0.11,0,0,93,0,0,5.0,72.5
71.935,6.0,9.84,29268.875,19.65,0,1,0,26.4,2002,0.04,0,1,95,0,0,11.8,79.9
99.147,4.6,11.97,19224.0,10.5,0,1,0,25.8,2005,0.19,1,0,94,0,0,7.5,78.1
59.097,3.0,6.21,29268.875,5.02,0,1,0,26.5,2012,0.04,0,0,88,0,0,12.6,81.5
446.4505,114.0,5.14,611.0,35.33,0,0,0,22.2,2002,1.03,0,0,89,0,0,4.3,52.1
81.688,6.0,13.04,29268.875,4.0,0,1,0,26.6,2003,0.05,1,0,95,0,0,11.4,78.1
247.1405,22.5,3.16,8488.0,16.09,0,0,0,26.0,2009,0.11,0,0,99,0,1,11.5,68.4
56.594,2.8,7.24,29268.875,0.32,0,1,0,26.0,2009,0.05,0,0,88,0,0,10.5,81.8
275.624,110.7,0.25,750.0,10.89,0,0,0,22.8,2013,0.71,0,0,63,0,0,2.6,58.4
212.1825,65.1,6.3,1687.0,6.35,0,0,0,22.3,2011,0.17,0,0,78,0,1,4.8,64.8
146.4255,44.3,0.66,752.0,7.36,0,0,0,25.1,2009,0.17,0,0,93,0,1,10.9,68.4
90.053,5.0,11.92,29268.875,56.0725,0,1,0,26.0,2003,0.08,1,0,90,0,0,12.5,78.4
440.0625,150.4875,3.83,516.0,6.13,0,0,0,22.5,2008,1.03,0,0,77,0,0,2.9,47.5
268.4445,12.9,9.41,2599.0,46.26,0,0,0,26.2,2008,0.31,0,0,84,0,0,11.3,68.3
60.537,9.6,1.15,29268.875,1.44,0,0,0,28.3,2008,0.05,0,0,97,1,0,9.7,78.8
227.6695,44.2,8.47,3994.0,0.74,0,0,1,24.9,2002,0.94,0,0,91,0,0,7.8,65.8
325.9935,145.7,2.26,342.0,51.43,0,0,0,21.0,2003,0.89,0,0,69,0,0,3.9,52.1
178.0545,92.7,0.034,1247.0,56.0725,0,0,0,23.2,2007,0.13,0,0,75,0,1,4.4,64.4
219.4205,86.0,0.39,913.0,0.97,0,0,0,20.2,2004,0.05,0,1,75,0,0,3.1,62.9
82.5385,3.2,12.76,17830.0,10.55,0,1,0,27.0,2015,0.08,1,0,97,0,0,12.7,78.6
119.055,6.9,7.94,5525.0,7.16,0,0,0,25.9,2013,0.02,0,0,91,0,0,10.4,75.2
219.344,22.4,2.46,4107.0,0.81,0,0,0,26.3,2000,0.03,0,1,98,0,0,9.6,65.7
122.7795,8.3,13.24,8806.0,4.47,0,1,0,25.6,2000,0.01,1,0,96,0,0,9.4,72.8
146.1275,17.3,6.8,12986.0,29.36,0,0,1,26.6,2012,0.4,0,0,81,0,0,9.7,73.0
212.398,65.1,0.69,1497.0,0.09,0,0,0,29.3,2006,0.17,0,1,88,0,0,7.4,64.7
148.5575,13.5,6.72,14400.0,0.08,1,0,0,25.5,2004,0.1,0,0,97,0,0,9.1,74.8
304.8745,131.4,2.68,371.0,56.0725,0,0,0,21.2,2006,0.74,0,0,69,0,0,4.5,54.4
105.685,8.9,6.0,15614.0,3.41,0,0,1,27.3,2015,0.24,0,0,95,0,0,8.7,77.4
240.3135,31.2,8.92,2588.0,2.63,0,0,0,25.2,2008,0.02,0,0,96,0,1,9.0,66.4
212.2145,49.8,3.38,2314.0,9.56,0,0,1,25.5,2007,0.19,0,0,84,0,0,7.1,66.4
59.218,4.7,10.29,29268.875,7.65,0,1,0,25.0,2008,0.07,0,0,88,0,0,12.9,82.0
147.169,17.2,6.88,10956.0,28.89,0,0,1,26.6,2011,0.4,0,0,78,0,0,9.8,73.1
76.488,5.5,9.57,29268.875,16.28,0,1,0,25.3,2004,0.06,1,0,88,0,0,11.5,79.1
91.2925,35.0,0.5,2402.0,31.54,0,0,0,25.3,2008,0.05,0,0,97,0,0,4.1,73.5
131.452,8.1,9.66,13909.0,0.09,1,0,0,26.5,2014,0.2,0,0,99,0,0,9.2,76.3
118.556,14.4,5.18,3301.0,2.03,0,0,0,25.8,2003,0.08,0,0,74,0,0,7.5,73.2
60.1245,4.1,7.96,29268.875,56.0725,0,1,0,25.7,2008,0.08,1,0,96,0,0,9.5,81.5
106.028,7.9,4.39,4419.0,11.23,1,0,0,24.8,2003,0.13,0,0,99,0,0,9.8,77.3
136.0675,8.2,10.89,7075.0,7.18,0,1,0,26.4,2015,0.03,1,0,92,0,0,11.8,74.6
157.757,22.9,3.34,1761.0,5.9,1,0,0,26.8,2011,0.12,0,0,98,0,0,6.1,72.7
284.279,150.4875,0.096,398.0,13.13,0,0,0,21.1,2004,0.29,0,0,72,0,0,1.3,52.7
76.243,13.9,1.58,8522.0,0.37,0,0,0,24.6,2010,0.17,0,0,97,0,1,4.9,75.9
263.346,75.3,1.26,1319.0,23.56,0,0,0,23.4,2008,1.03,0,0,93,0,0,6.6,60.2
331.9545,119.9,1.08,506.0,4.92,0,0,0,22.0,2000,1.03,0,0,81,0,0,4.0,53.5
210.7895,47.4,2.23,3353.0,4.87,0,0,0,25.4,2007,0.08,0,0,98,0,1,9.9,65.7
205.572,31.3,4.85,2484.0,56.0725,0,0,0,22.8,2011,0.05,0,0,87,0,1,9.0,70.0
136.1865,18.3,4.23,2959.0,2.88,0,0,0,26.0,2010,0.08,0,0,94,0,0,11.1,73.3
124.424,23.9,0.5,4148.0,5.58,0,0,0,28.1,2004,0.13,0,0,95,1,0,9.7,72.4
127.208,17.1,5.27,6030.0,29.77,0,0,1,26.3,2013,0.12,0,0,88,0,0,8.8,75.3
191.866,27.7,4.7,11074.0,1.27,1,0,0,26.0,2001,0.4,0,0,86,0,0,9.3,69.7
66.799,5.6,11.68,23603.0,0.98,0,1,0,26.4,2002,0.03,1,0,88,0,0,10.2,78.3
66.521,5.7,10.3,29268.875,20.39,0,1,0,26.7,2005,0.05,0,1,95,0,0,11.7,80.8
86.2855,23.0,4.33,2381.0,3.04,0,0,0,25.4,2003,0.02,0,0,97,0,0,9.0,74.8
402.62,76.3,0.88,1196.0,36.62,0,0,0,22.4,2005,1.03,0,0,76,0,0,5.8,54.7
221.5355,64.7,1.1,696.0,13.27,0,0,0,21.1,2005,0.35,0,0,84,0,1,3.5,63.1
141.7245,26.5,0.002,10129.0,5.53,0,0,0,27.0,2002,0.06,0,0,91,0,0,5.9,71.2
67.9805,4.7,9.51,29268.875,16.45,0,1,0,25.4,2008,0.06,1,0,88,0,0,12.0,80.3
74.4275,4.2,6.22,29268.875,4.59,0,1,0,26.0,2004,0.02,0,0,88,0,0,12.7,79.8
177.125,22.5,5.79,18189.0,1.33,1,0,0,27.0,2010,0.4,0,0,90,0,0,10.7,71.9
94.631,8.5,7.02,12339.0,17.23,0,0,1,27.5,2011,0.18,0,0,94,0,0,9.8,79.0
138.431,19.3,3.97,4062.0,0.18,0,0,0,31.199999999999996,2008,0.17,0,1,51,0,0,9.8,71.2
90.7325,14.6,5.36,6153.0,56.0725,0,0,0,23.3,2011,0.1,0,0,99,0,1,7.4,74.7
296.2345,59.7,1.9,2408.0,4.39,0,0,0,22.9,2011,1.03,0,0,70,0,0,6.2,60.8
187.4335,16.8,2.35,3591.0,6.27,1,0,0,27.4,2013,0.19,0,0,92,0,0,6.6,71.9
355.0185,150.4875,7.17,307.0,6.38,0,0,0,20.6,2000,1.03,0,0,87,0,0,1.8,49.1
270.0,67.7,2.74,685.0,1.91,0,0,0,23.6,2012,1.03,0,0,98,0,0,3.1,60.2
151.603,36.2,0.012,3923.0,56.0725,0,0,0,25.0,2000,0.08,0,0,99,1,0,6.2,70.2
237.811,87.1,0.12,345.0,47.23,0,0,0,21.4,2001,0.54,0,0,74,0,1,3.2,60.4
340.5175,105.4,9.25,457.0,8.84,0,0,0,21.3,2005,1.03,0,0,95,0,0,2.8,55.3
197.587,56.3,0.19,629.0,26.07,0,0,0,21.3,2006,0.17,0,0,69,0,1,2.9,65.8
225.4075,51.0,1.36,2679.0,8.11,0,0,0,25.5,2015,0.41,0,1,67,0,0,4.3,63.5
251.68,96.6,0.62,516.0,12.41,0,0,0,20.8,2001,0.6,0,0,84,0,1,3.3,59.3
102.2275,26.9,1.67,7788.0,0.31,0,0,0,23.7,2004,0.17,0,0,97,0,1,3.4,73.0
323.9475,77.8,6.41,7647.0,1.32,0,0,0,24.0,2003,1.03,0,0,70,0,0,6.6,57.8
160.869,14.6,9.14,8677.0,0.11,1,0,0,26.1,2007,0.4,0,0,96,0,0,8.0,73.1
137.323,4.2,16.27,15693.0,1.33,0,1,0,26.2,2011,0.08,1,0,94,0,0,12.5,76.2
181.527,18.3,6.34,4730.0,0.33,1,0,0,28.5,2011,0.36,0,0,95,0,0,10.5,72.6
126.7315,8.0,0.54,8550.0,28.65,0,0,0,25.1,2011,0.16,0,0,96,0,1,10.1,74.7
67.0805,3.7,6.6,29268.875,4.71,0,1,0,26.2,2007,0.03,0,0,88,0,0,12.6,80.4
136.22,7.9,10.89,12396.0,5.37,0,1,0,25.8,2006,0.01,1,0,99,0,0,10.9,74.2
109.1795,8.7,2.72,3844.0,20.97,0,0,0,23.0,2015,0.01,0,0,99,0,1,10.9,76.3
340.7545,71.6,8.79,814.0,33.48,0,0,0,22.0,2011,1.03,0,0,82,0,0,5.4,58.1
226.9195,58.6,2.57,2398.0,4.66,0,0,0,25.0,2003,0.08,0,0,97,0,1,9.9,64.4
140.486,39.7,0.25,3111.0,31.04,0,0,0,24.3,2000,0.01,0,0,81,0,0,5.9,70.6
142.313,7.0,10.39,9749.0,38.12,0,1,0,25.9,2007,0.08,1,0,98,0,0,11.8,75.2
266.645,59.3,8.01,7086.0,1.68,0,0,0,24.8,2011,1.03,0,0,75,0,0,7.7,62.2
58.395,3.0,8.5,29268.875,56.0725,0,1,0,22.7,2012,0.17,0,0,83,0,1,12.0,83.1
73.7145,6.1,9.53,29268.875,19.41,0,1,0,26.3,2001,0.04,0,1,94,0,0,11.9,79.6
348.2365,70.5,0.72,772.0,2.72,0,0,0,20.3,2004,0.43,0,0,84,0,0,3.7,57.9
53.586,2.7,8.55,29268.875,56.0725,0,1,0,22.7,2015,0.17,0,0,83,0,1,12.5,83.8
160.261,22.1,4.13,4257.0,42.08,0,0,1,25.2,2004,0.21,0,0,89,0,0,6.6,74.0
150.105,12.2,9.2,3419.0,7.5,0,0,0,25.3,2001,0.01,0,0,83,0,0,9.6,72.2
304.0,126.6,0.19,684.0,9.52,0,0,0,22.4,2007,1.03,0,0,57,0,0,1.6,54.9
133.448,9.3,10.32,6693.0,7.27,0,1,0,26.2,2013,0.03,1,0,95,0,0,10.9,74.9
147.075,14.0,2.05,3817.0,0.1,0,0,0,31.199999999999996,2007,0.17,0,1,87,0,0,9.8,69.9
137.147,14.4,0.01,10101.0,6.32,0,0,0,27.8,2013,0.08,0,0,96,0,0,7.3,71.9
97.437,4.9,13.45,29268.875,56.0725,0,1,0,24.9,2003,0.11,1,0,51,0,0,10.2,79.1
70.3255,8.2,1.66,20774.0,1.28,0,0,0,25.0,2011,0.05,0,0,99,1,0,8.6,76.2
113.2855,19.0,0.36,4387.0,8.09,0,0,0,28.7,2012,0.13,0,0,98,1,0,9.9,73.7
184.2685,6.6,17.643749999999997,16155.0,1.35,0,1,0,25.9,2006,0.08,1,0,95,0,0,12.2,72.7
180.9535,35.2,3.16,3035.0,0.11,0,0,0,28.9,2003,0.17,0,1,89,0,0,5.5,65.1
241.003,62.1,0.67,2046.0,6.81,0,0,0,24.8,2007,0.44,0,1,61,0,0,3.7,61.1
139.7585,42.7,1.12,4693.0,8.76,0,0,0,26.2,2008,0.12,0,0,68,0,1,10.2,70.2
333.529,103.6,4.8,306.0,8.13,0,0,0,21.2,2008,0.61,0,0,92,0,0,2.5,55.7
49.384,4.3,9.62,29268.875,8.28,0,1,0,25.2,2015,0.05,0,0,88,0,0,13.4,82.9
122.8365,20.5,6.14,9840.0,3.58,1,0,0,26.4,2009,0.4,0,0,85,0,0,9.3,76.6
186.7535,7.2,16.58,14631.0,1.35,0,1,0,25.8,2005,0.08,1,0,95,0,0,12.1,72.6
63.99,9.3,1.24,8434.0,5.54,0,0,0,27.3,2012,0.04,0,0,81,1,0,8.1,78.6
135.968,13.8,0.01,7723.0,6.36,0,0,0,27.9,2014,0.08,0,0,94,0,0,7.3,72.0
456.61306250000007,60.8,1.9,4012.0,2.01,0,0,0,23.5,2007,1.03,0,0,83,0,0,6.1,52.6
410.143,147.3,3.19,627.0,6.71,0,0,0,22.6,2012,0.94,0,0,91,0,0,3.2,51.0
398.4555,150.4875,0.58,656.0,10.82,0,0,0,21.5,2007,0.84,0,0,51,0,0,1.7,49.3
160.701,58.8,0.44,1234.0,1.11,0,0,0,20.8,2011,0.08,0,1,67,0,0,4.5,67.5
161.617,35.0,5.39,6922.0,10.28,1,0,0,26.4,2015,0.38,0,0,81,0,0,7.8,73.2
124.869,26.0,5.08,6955.0,3.03,1,0,0,25.6,2000,0.4,0,0,98,0,0,8.5,75.1
